mesh_ui,canonical,synonym
D006660,Histoplasmosis,pulmonary histoplasmosis
D006679,HIV Seropositivity,hiv seropositivity
D006685,Hoarseness,hoarseness
D006685,Hoarseness,neurogenic hoarseness
D006689,Hodgkin Disease,lymphocyte-rich classical hodgkin's lymphoma
D006689,Hodgkin Disease,"hodgkin lymphoma, adult"
D006689,Hodgkin Disease,lymphocyte depletion hodgkin's lymphoma
D006689,Hodgkin Disease,nodular lymphocyte-predominant hodgkin's lymphoma
D006689,Hodgkin Disease,mixed cellularity hodgkin's lymphoma
D006689,Hodgkin Disease,hodgkin disease
D006691,Classical Swine Fever,classical swine fever
D006712,Homocystinuria,homocystinuria
D006712,Homocystinuria,cystathionine beta-synthase deficiency disease
D006725,Hookworm Infections,hookworm infections
D006725,Hookworm Infections,bunostomiasis
D006726,Hordeolum,hordeolum
D006732,Horner Syndrome,horner syndrome
D006732,Horner Syndrome,ptosis sympathetic
D006732,Horner Syndrome,"horner syndrome, acquired"
D006732,Horner Syndrome,"horner syndrome, central"
D006732,Horner Syndrome,"horner's syndrome, pupil"
D006732,Horner Syndrome,"miosis, innervational defect"
D006734,Horse Diseases,horse diseases
D006800,Deltaretrovirus Infections,blv infections
D006800,Deltaretrovirus Infections,deltaretrovirus infections
D006800,Deltaretrovirus Infections,htlv infections
D006810,Humeral Fractures,humeral fractures
D006816,Huntington Disease,huntington disease
D006816,Huntington Disease,juvenile huntington disease
D006816,Huntington Disease,akinetic-rigid variant of huntington disease
D006816,Huntington Disease,"huntington disease, late onset"
D006819,Hyaline Membrane Disease,hyaline membrane disease
D006828,Hydatidiform Mole,"hydatidiform mole, partial"
D006828,Hydatidiform Mole,hydatidiform mole
D006828,Hydatidiform Mole,"hydatidiform mole, complete"
D006831,Polyhydramnios,polyhydramnios
D006832,Hydranencephaly,hemihydranencephaly
D006832,Hydranencephaly,hydranencephaly
D006832,Hydranencephaly,hydranencephaly with proliferative vasculopathy
D006833,Hydrarthrosis,hydrarthrosis
D006837,Hydroa Vacciniforme,hydroa vacciniforme
D006848,Testicular Hydrocele,testicular hydrocele
D006849,Hydrocephalus,aqueductal stenosis
D006849,Hydrocephalus,hydrocephalus ex-vacuo
D006849,Hydrocephalus,cerebral ventriculomegaly
D006849,Hydrocephalus,hydrocephalus
D006849,Hydrocephalus,obstructive hydrocephalus
D006849,Hydrocephalus,congenital hydrocephalus
D006849,Hydrocephalus,post-traumatic hydrocephalus
D006849,Hydrocephalus,communicating hydrocephalus
D006849,Hydrocephalus,fetal cerebral ventriculomegaly
D006850,"Hydrocephalus, Normal Pressure","hydrocephalus, normal pressure"
D006869,Hydronephrosis,hydronephrosis
D006871,Hydrophthalmos,hydrophthalmos
D006872,Hydropneumothorax,hydropneumothorax
D006876,Hydrothorax,hydrothorax
D006925,Hymenolepiasis,hymenolepiasis
D006929,Hyperaldosteronism,conn syndrome
D006929,Hyperaldosteronism,hyperaldosteronism
D006930,Hyperalgesia,"hyperalgesia, secondary"
D006930,Hyperalgesia,tactile allodynia
D006930,Hyperalgesia,"hyperalgesia, primary"
D006930,Hyperalgesia,hyperalgesia
D006930,Hyperalgesia,allodynia
D006930,Hyperalgesia,"hyperalgesia, thermal"
D006930,Hyperalgesia,mechanical allodynia
D006933,"Hyperbilirubinemia, Hereditary","hyperbilirubinemia, hereditary"
D006933,"Hyperbilirubinemia, Hereditary",rotor syndrome
D006934,Hypercalcemia,milk-alkali syndrome
D006934,Hypercalcemia,hypercalcemia
D006936,Hypercementosis,hypercementosis
D006937,Hypercholesterolemia,hypercholesterolemia
D006938,Hyperlipoproteinemia Type II,hyperlipoproteinemia type ii
D006938,Hyperlipoproteinemia Type II,hyperlipoproteinemia type iia
D006938,Hyperlipoproteinemia Type II,hyperlipoproteinemia type iib
D006939,Hyperemesis Gravidarum,hyperemesis gravidarum
D006940,Hyperemia,hyperemia
D006940,Hyperemia,reactive hyperemia
D006940,Hyperemia,venous engorgement
D006940,Hyperemia,active hyperemia
D006941,Hyperesthesia,"hyperesthesia, thermal"
D006941,Hyperesthesia,hyperesthesia
D006941,Hyperesthesia,"hyperesthesia, tactile"
D006942,Hypergammaglobulinemia,hypergammaglobulinemia
D006943,Hyperglycemia,hyperglycemia
D006943,Hyperglycemia,"hyperglycemia, postprandial"
D006944,Hyperglycemic Hyperosmolar Nonketotic Coma,hyperosmolar hyperglycemic state
D006944,Hyperglycemic Hyperosmolar Nonketotic Coma,hyperglycemic hyperosmolar nonketotic coma
D006945,Hyperhidrosis,hyperhidrosis
D006946,Hyperinsulinism,exogenous hyperinsulinism
D006946,Hyperinsulinism,compensatory hyperinsulinemia
D006946,Hyperinsulinism,endogenous hyperinsulinism
D006946,Hyperinsulinism,hyperinsulinism
D006947,Hyperkalemia,hyperkalemia
D006948,Hyperkinesis,"hyperkinesia, generalized"
D006948,Hyperkinesis,hyperkinesis
D006949,Hyperlipidemias,lipidemia
D006949,Hyperlipidemias,hyperlipidemias
D006950,"Hyperlipidemia, Familial Combined","hyperlipidemia, familial combined"
D006951,Hyperlipoproteinemias,hyperlipoproteinemias
D006952,Hyperlipoproteinemia Type III,autosomal recessive hypercholesterolemia
D006952,Hyperlipoproteinemia Type III,hyperlipoproteinemia type iii
D006953,Hyperlipoproteinemia Type IV,hyperlipoproteinemia type iv
D006954,Hyperlipoproteinemia Type V,"hyperchylomicronemia with hyperprebetalipoproteinemia, familial"
D006954,Hyperlipoproteinemia Type V,hyperlipoproteinemia type v
D006955,Hypernatremia,hypernatremia
D006956,Hyperopia,hyperopia
D006957,Hyperostosis Frontalis Interna,leontiasis ossium
D006957,Hyperostosis Frontalis Interna,hyperostosis frontalis interna
D006957,Hyperostosis Frontalis Interna,morgagni-stewart-morel syndrome
D006958,"Hyperostosis, Cortical, Congenital","hyperostosis, cortical, congenital"
D006959,Hyperoxaluria,hyperoxaluria
D006959,Hyperoxaluria,oxalosis
D006960,"Hyperoxaluria, Primary",primary oxalosis
D006960,"Hyperoxaluria, Primary","hyperoxaluria, primary"
D006961,Hyperparathyroidism,hyperparathyroidism
D006962,"Hyperparathyroidism, Secondary","hyperparathyroidism, secondary"
D006964,Hyperpituitarism,pituitary lh hypersecretion
D006964,Hyperpituitarism,pituitary fsh hypersecretion
D006964,Hyperpituitarism,pituitary tsh hypersecretion
D006964,Hyperpituitarism,hyperpituitarism
D006966,Hyperprolactinemia,hyperprolactinemia
D006967,Hypersensitivity,allergic reaction
D006967,Hypersensitivity,hypersensitivity
D006968,"Hypersensitivity, Delayed","hypersensitivity, delayed"
D006969,"Hypersensitivity, Immediate","hypersensitivity, immediate"
D006970,Disorders of Excessive Somnolence,disorders of excessive somnolence
D006970,Disorders of Excessive Somnolence,"hypersomnia, recurrent"
D006970,Disorders of Excessive Somnolence,daytime somnolence
D006970,Disorders of Excessive Somnolence,excessive daytime sleepiness
D006970,Disorders of Excessive Somnolence,hypersomnolence
D006970,Disorders of Excessive Somnolence,hypersomnia
D006970,Disorders of Excessive Somnolence,"hypersomnolence disorders, primary"
D006970,Disorders of Excessive Somnolence,"hypersomnolence disorders, secondary"
D006971,Hypersplenism,hypersplenism
D006971,Hypersplenism,"anemia, splenic"
D006972,Hypertelorism,hypertelorism
D006973,Hypertension,hypertension
D006974,"Hypertension, Malignant","hypertension, malignant"
D006975,"Hypertension, Portal",cruveilhier-baumgarten syndrome
D006975,"Hypertension, Portal","hypertension, portal"
D006976,"Hypertension, Pulmonary","hypertension, pulmonary"
D006977,"Hypertension, Renal","hypertension, renal"
D006978,"Hypertension, Renovascular","hypertension, renovascular"
D006978,"Hypertension, Renovascular","hypertension, goldblatt"
D006980,Hyperthyroidism,primary hyperthyroidism
D006980,Hyperthyroidism,hyperthyroidism
D006981,Hyperthyroxinemia,hyperthyroxinemia
D006983,Hypertrichosis,hypertrichosis
D006985,Hyperventilation,hyperventilation
D006986,Hypervitaminosis A,hypervitaminosis a
D006987,Hypesthesia,hypesthesia
D006987,Hypesthesia,"hypesthesia, thermal"
D006988,Hyphema,hyphema
D006994,Hypoaldosteronism,hypoaldosteronism
D006994,Hypoaldosteronism,"hypoaldosteronism, hyporeninemic"
D006995,Hypobetalipoproteinemias,hypobetalipoproteinemias
D006996,Hypocalcemia,hypocalcemia
D007000,Hypodermyiasis,hypodermyiasis
D007003,Hypoglycemia,postprandial hypoglycemia
D007003,Hypoglycemia,fasting hypoglycemia
D007003,Hypoglycemia,hypoglycemia
D007006,Hypogonadism,hypogonadotropic hypogonadism
D007006,Hypogonadism,hypergonadotropic hypogonadism
D007006,Hypogonadism,"hypogonadism, isolated hypogonadotropic"
D007006,Hypogonadism,hypogonadism
D007007,Hypohidrosis,hypohidrosis
D007007,Hypohidrosis,anhidrosis
D007008,Hypokalemia,hypokalemia
D007009,Hypolipoproteinemias,hypolipoproteinemias
D007009,Hypolipoproteinemias,hypoprebetalipoproteinemia
D007010,Hyponatremia,hyponatremia
D007011,Hypoparathyroidism,idiopathic hypoparathyroidism
D007011,Hypoparathyroidism,hypoparathyroidism
D007012,Hypopharyngeal Neoplasms,hypopharyngeal neoplasms
D007012,Hypopharyngeal Neoplasms,hypopharyngeal cancer
D007014,Hypophosphatasia,hypophosphatasia
D007015,"Hypophosphatemia, Familial",phosphaturia
D007015,"Hypophosphatemia, Familial","hypophosphatemia, familial"
D007018,Hypopituitarism,hypopituitarism
D007018,Hypopituitarism,postpartum hypopituitarism
D007019,Hypoproteinemia,hypoproteinemia
D007020,Hypoprothrombinemias,hypoprothrombinemias
D007021,Hypospadias,hypospadias
D007022,Hypotension,hypotension
D007024,"Hypotension, Orthostatic","hypotension, orthostatic"
D007027,Hypothalamic Diseases,pituitary diencephalic syndrome
D007027,Hypothalamic Diseases,hypothalamic-neurohypophyseal disorders
D007027,Hypothalamic Diseases,hypothalamic-adenohypophyseal disorders
D007027,Hypothalamic Diseases,hypothalamic dysinhibition syndrome
D007027,Hypothalamic Diseases,hypothalamic pseudopuberty
D007027,Hypothalamic Diseases,hypothalamic dysfunction syndromes
D007027,Hypothalamic Diseases,hypothalamic diseases
D007027,Hypothalamic Diseases,hypothalamic overactivity syndrome
D007027,Hypothalamic Diseases,froehlich's syndrome
D007029,Hypothalamic Neoplasms,benign hypothalamic neoplasms
D007029,Hypothalamic Neoplasms,hypothalamic teratomas
D007029,Hypothalamic Neoplasms,hypothalamic-pituitary neoplasms
D007029,Hypothalamic Neoplasms,hypothalamic cancer
D007029,Hypothalamic Neoplasms,hypothalamic-chiasmatic neoplasms
D007029,Hypothalamic Neoplasms,hypothalamic neoplasms
D007037,Hypothyroidism,primary hypothyroidism
D007037,Hypothyroidism,secondary hypothyroidism
D007037,Hypothyroidism,hypothyroidism
D007037,Hypothyroidism,thyroid-stimulating hormone deficiency
D007039,Hypotrichosis,hypotrichosis
D007040,Hypoventilation,hypoventilation
D007057,Ichthyosis,xeroderma
D007057,Ichthyosis,ichthyosis
D007077,Ileal Diseases,ileal diseases
D007078,Ileal Neoplasms,ileal neoplasms
D007078,Ileal Neoplasms,cancer of the ileum
D007079,Ileitis,ileitis
D007088,Illusions,"illusions, kinesthetic"
D007088,Illusions,"illusions, tactile"
D007088,Illusions,"illusions, auditory"
D007088,Illusions,autokinetic illusions
D007088,Illusions,autokinetic effect
D007088,Illusions,"illusions, visual"
D007088,Illusions,illusions
D007102,Immersion Foot,immersion foot
D007102,Immersion Foot,trench feet
D007105,Immune Complex Diseases,immune complex diseases
D007119,Immunoblastic Lymphadenopathy,immunoblastic lymphadenopathy
D007153,Immunologic Deficiency Syndromes,antibody deficiency syndrome
D007153,Immunologic Deficiency Syndromes,immunologic deficiency syndromes
D007154,Immune System Diseases,immune system diseases
D007160,Immunoproliferative Disorders,immunoproliferative disorders
D007161,Immunoproliferative Small Intestinal Disease,immunoproliferative small intestinal disease
D007169,Impetigo,impetigo contagiosa
D007169,Impetigo,impetigo
D007172,Erectile Dysfunction,erectile dysfunction
D007177,Inappropriate ADH Syndrome,inappropriate adh syndrome
D007184,Incontinentia Pigmenti,incontinentia pigmenti
D007222,Inert Gas Narcosis,inert gas narcosis
D007222,Inert Gas Narcosis,depth intoxication
D007222,Inert Gas Narcosis,nitrogen narcosis
D007228,Infant Nutrition Disorders,infant overnutrition
D007228,Infant Nutrition Disorders,infant nutrition disorders
D007228,Infant Nutrition Disorders,infant malnutrition
D007232,"Infant, Newborn, Diseases","infant, newborn, diseases"
D007235,"Infant, Premature, Diseases","infant, premature, diseases"
D007239,Infections,infections
D007241,Infectious Bovine Rhinotracheitis,infectious bovine rhinotracheitis
D007244,Infectious Mononucleosis,infectious mononucleosis
D007246,Infertility,subfertility
D007246,Infertility,infertility
D007246,Infertility,"sterility, reproductive"
D007247,"Infertility, Female","sterility, female"
D007247,"Infertility, Female","subfertility, female"
D007247,"Infertility, Female","infertility, female"
D007247,"Infertility, Female","sterility, postpartum"
D007248,"Infertility, Male","infertility, male"
D007248,"Infertility, Male","subfertility, male"
D007248,"Infertility, Male","sterility, male"
D007251,"Influenza, Human","influenza, human"
D007280,Disorders of Environmental Origin,disorders of environmental origin
D007299,Insect Bites and Stings,insect stings
D007299,Insect Bites and Stings,insect bites and stings
D007299,Insect Bites and Stings,insect bites
D007319,Sleep Initiation and Maintenance Disorders,transient insomnia
D007319,Sleep Initiation and Maintenance Disorders,early awakening
D007319,Sleep Initiation and Maintenance Disorders,nonorganic insomnia
D007319,Sleep Initiation and Maintenance Disorders,chronic insomnia
D007319,Sleep Initiation and Maintenance Disorders,psychophysiological insomnia
D007319,Sleep Initiation and Maintenance Disorders,secondary insomnia
D007319,Sleep Initiation and Maintenance Disorders,sleep initiation dysfunction
D007319,Sleep Initiation and Maintenance Disorders,sleep initiation and maintenance disorders
D007319,Sleep Initiation and Maintenance Disorders,rebound insomnia
D007319,Sleep Initiation and Maintenance Disorders,primary insomnia
D007319,Sleep Initiation and Maintenance Disorders,sleeplessness
D007331,Insulin Coma,insulin coma
D007331,Insulin Coma,insulin shock
D007333,Insulin Resistance,insulin resistance
D007333,Insulin Resistance,insulin sensitivity
D007340,Insulinoma,insulinoma
D007383,Intermittent Claudication,intermittent claudication
D007402,Intertrigo,intertrigo
D007405,Intervertebral Disc Displacement,intervertebral disc displacement
D007409,Intestinal Atresia,intestinal atresia
D007409,Intestinal Atresia,jejunal atresia
D007410,Intestinal Diseases,intestinal diseases
D007411,"Intestinal Diseases, Parasitic","intestinal diseases, parasitic"
D007412,Intestinal Fistula,colovesical fistula
D007412,Intestinal Fistula,intestinal fistula
D007412,Intestinal Fistula,cholecystoduodenal fistula
D007412,Intestinal Fistula,enterocutaneous fistula
D007414,Intestinal Neoplasms,cancer of intestines
D007414,Intestinal Neoplasms,intestinal neoplasms
D007415,Intestinal Obstruction,intestinal obstruction
D007416,Intestinal Perforation,intestinal perforation
D007418,Intestinal Pseudo-Obstruction,congenital short bowel syndrome
D007418,Intestinal Pseudo-Obstruction,paralytic ileus
D007418,Intestinal Pseudo-Obstruction,enteric neuropathy
D007418,Intestinal Pseudo-Obstruction,visceral myopathy
D007418,Intestinal Pseudo-Obstruction,intestinal pseudo-obstruction
D007418,Intestinal Pseudo-Obstruction,chronic idiopathic intestinal pseudo-obstruction
D007443,Intussusception,intussusception
D007499,Iris Diseases,iris diseases
D007500,Iritis,iritis
D007516,"Adenoma, Islet Cell","adenoma, islet cell"
D007516,"Adenoma, Islet Cell",islet cell tumor
D007562,Creutzfeldt-Jakob Syndrome,"creutzfeldt-jakob disease, familial"
D007562,Creutzfeldt-Jakob Syndrome,new variant creutzfeldt-jakob disease
D007562,Creutzfeldt-Jakob Syndrome,creutzfeldt-jakob syndrome
D007566,"Jaundice, Chronic Idiopathic","jaundice, chronic idiopathic"
D007567,"Jaundice, Neonatal",physiological neonatal jaundice
D007567,"Jaundice, Neonatal","jaundice, neonatal"
D007567,"Jaundice, Neonatal",severe jaundice in newborn
D007569,Jaw Abnormalities,jaw abnormalities
D007570,Jaw Cysts,jaw cysts
D007571,Jaw Diseases,jaw diseases
D007572,Jaw Fractures,jaw fractures
D007573,Jaw Neoplasms,cancer of jaw
D007573,Jaw Neoplasms,jaw neoplasms
D007575,"Jaw, Edentulous","jaw, edentulous"
D007576,"Jaw, Edentulous, Partially","jaw, edentulous, partially"
D007579,Jejunal Diseases,jejunal diseases
D007580,Jejunal Neoplasms,cancer of the jejunum
D007580,Jejunal Neoplasms,jejunal neoplasms
D007589,Job Syndrome,"hyper-immunoglobulin e syndrome, autosomal dominant"
D007589,Job Syndrome,"hyper-immunoglobulin e syndrome, autosomal recessive"
